cod ;f_Hz;GMPaH;AnH;p200_%;p4_%;p38_%;p34_%;vv_%;vbe_%;vma_%;vfa_%;Elab_Mpa;dm_graus
60.02;0.002250008;0.115871512;79.79916469;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;652.5331546;42.06500044
60.03;0.004500016;0.209252994;77.66085066;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;954.5139598;42.02697754
60.04;0.022500078;0.756770277;71.09859782;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;2113.335592;37.71845131
60.05;0.045000157;1.264674151;67.63403657;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;2853.618192;34.70365223
60.06;0.100000348;2.214705905;63.30904389;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;3904.615096;30.95834237
60.07;0.112500392;2.398641043;62.65170943;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;4077.550067;30.40386251
60.08;0.500001741;6.180314283;54.33295885;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;6631.531325;23.81081319
60.09;1.000003482;9.218127103;50.73117919;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;8009.20719;21.16080927
60.1;5.000017411;21.2178456;43.76536283;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;11460.42879;16.14490669
60.11;10.00003482;29.21950566;41.4603703;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;12974.53621;14.42771974
60.12;25.00008706;43.11377462;39.02623986;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;14928.46106;12.49829586
60.13;60.00020893;60.41752375;37.26758538;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;16697.59414;10.96035813
60.14;300.0010447;103.6969209;35.13379759;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;19592.39534;8.741518688
60.15;600.0020893;127.0865288;34.53452015;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;20675.69192;7.976943049
60.16;3000.010447;191.8924796;33.62158837;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;22803.7206;6.532519404
60.17;6000.020893;223.8392069;33.37225756;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;23561.96682;6.024886222
60.18;15000.05223;269.110644;33.13088546;0.0324;0.4563;0.0943;0.0088;0.058666667;0.105605504;0.16427217;0.642869108;24431.97994;5.437661608
61.01;0.000400001;0.024428421;83.55483549;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;308.8456829;40.14918637
61.02;0.002000003;0.104582594;80.12326471;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;796.745869;42.41222592
61.03;0.004000006;0.189542327;78.05282789;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;1164.429267;41.54663888
61.04;0.02000003;0.691826607;71.65281304;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;2560.833996;35.90192905
61.05;0.040000061;1.161042975;68.24521023;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;3438.738818;32.58993678
61.06;0.100000152;2.214702956;63.30905478;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;4865.500794;28.08822258
61.07;0.100000152;2.214702956;63.30905478;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;4865.500794;28.08822258
61.08;0.500000762;6.180307086;54.3329694;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;7998.231386;20.97275206
61.09;1.000001525;9.218117022;50.73118893;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;9514.476495;18.41001386
61.1;5.000007625;21.21782575;43.76536994;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;13140.52573;13.63822856
61.11;10.00001525;29.21948019;41.46037622;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;14659.23131;12.02644194
61.12;25.00003812;43.11374052;39.02624438;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;16557.66462;10.22929804
61.13;33.00005032;48.15244654;38.4135148;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;17101.90427;9.750141633
61.14;165.0002516;85.82574145;35.78838255;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;19922.19968;7.457981856
61.15;330.0005032;106.7437918;35.04200533;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;20951.53048;6.680086432
61.16;1650.002516;166.1943302;33.89739107;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;22924.22971;5.232704142
61.17;3300.005032;196.1537756;33.58320381;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;23609.03718;4.732367632
61.18;8250.012581;239.2130104;33.27840369;0.0388;0.4551;0.2742;0.0256;0.060666667;0.095950199;0.156616866;0.612642825;24381.14149;4.160122331
62.01;0.000900006;0.017595522;71.99509495;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;198.8415126;28.2794359
62.02;0.004500028;0.068754271;71.59900857;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;377.5622326;31.79918783
62.03;0.009000057;0.122405337;71.24836759;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;505.3203086;32.89934213
62.04;0.045000284;0.445682544;69.49898288;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;1004.203911;33.86831305
62.05;0.090000568;0.756898456;68.04858649;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;1343.436453;33.48485117
62.06;0.100000631;0.818987574;67.77537028;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;1403.328744;33.3836281
62.07;0.225001419;1.478806766;65.10827639;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;1948.510753;32.25026223
62.08;0.500003154;2.569785996;61.38971469;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;2648.78559;30.60122152
62.09;1.000006308;4.048705958;57.31922925;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;3403.289436;28.85105429
62.1;5.000031542;10.58648345;46.74750627;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;5702.071909;24.2238686
62.11;10.00006308;15.36755938;42.82516202;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;6909.929866;22.19662291
62.12;25.00015771;24.21910308;38.89308115;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;8663.334116;19.63164157
62.13;30.00018925;26.38003482;38.28309164;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;9028.706732;19.14379612
62.14;150.0009463;52.31138217;34.84585679;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;12371.93092;15.23912199
62.15;300.0018925;67.7079483;34.11788827;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;13816.21735;13.79218164
62.16;1500.009463;114.0152246;33.27924937;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;16988.89668;10.95228097
62.17;3000.018925;138.3768667;33.11608091;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;18232.57595;9.931216166
62.18;7500.047313;174.2210998;32.98921484;0.0388;0.4551;0.2742;0.0256;0.059;0.100126195;0.159126195;0.629225094;19735.98589;8.742895304
63.01;0.000900003;0.020048736;76.17865018;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;129.8421264;33.754561
63.02;0.004500014;0.083030177;74.30377675;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;286.5232903;37.2139418
63.03;0.009000028;0.150281043;73.15550592;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;408.9322212;37.96806913
63.04;0.045000139;0.559038047;69.42155015;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;927.1794919;37.3929388
63.05;0.090000279;0.952423749;67.27136843;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;1297.172468;36.13653925
63.06;0.10000031;1.030775164;66.91350808;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;1363.197894;35.89877185
63.07;0.225000697;1.860562324;63.88239739;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;1968.381929;33.72585735
63.08;0.500001548;3.222636928;60.43830647;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;2745.764246;31.14428303
63.09;1.000003097;5.05402235;57.13108295;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;3572.238451;28.71277798
63.1;5.000015484;13.02557929;48.80970889;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;5976.091097;23.04204856
63.11;10.00003097;18.77650716;45.22341004;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;7163.280882;20.77491014
63.12;13.00004026;21.42472706;43.90422218;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;7626.219782;19.9591872
63.13;25.00007742;29.31844081;40.75819394;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;8795.489924;18.03755956
63.14;65.00020129;44.64454235;36.63837807;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;10494.94235;15.52594435
63.15;130.0004026;58.96164877;34.06707165;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;11681.71819;13.92059067
63.16;650.0020129;103.7392687;29.48202715;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;14159.52508;10.82934459
63.17;1300.004026;128.1365917;28.04574556;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;15078.35603;9.737544257
63.18;3250.010064;164.9113553;26.55369228;0.049;0.4551;0.2742;0.0256;0.069666667;0.102310264;0.171976931;0.594906908;16146.48007;8.480338917
64.01;0.000300006;0.02378938;84.19211295;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;451.3984282;33.50904865
64.02;0.001500031;0.108085754;81.08136682;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;1028.249825;36.36607751
64.03;0.003000062;0.202972341;79.34142765;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;1454.569191;36.07073767
64.04;0.015000308;0.812599599;74.18670178;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;3076.54719;31.79730372
64.05;0.030000616;1.419866599;71.44555483;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;4107.45988;28.93541857
64.06;0.07500154;2.849320875;67.333969;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;5801.054633;24.8732344
64.07;0.100002054;3.510014521;65.9335985;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;6407.327561;23.60859159
64.08;0.500010268;10.27327713;57.30093339;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;10326.58601;17.21591238
64.09;1.000020537;15.53559489;53.29496959;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;12195.662;14.93565613
64.1;5.000102685;36.32051468;43.93004657;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;16577.36669;10.74148512
64.11;10.00020537;50.01416257;40.08728203;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;18370.16307;9.344600243
64.12;25.00051342;73.37385265;35.37182768;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;20570.63554;7.802128796
64.13;25.00051342;73.37385265;35.37182768;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;20570.63554;7.802128796
64.14;125.0025671;130.1041457;28.40812242;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;23854.89837;5.749034295
64.15;250.0051342;160.6615335;25.97423234;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;25027.51466;5.063397293
64.16;1250.025671;243.9204623;21.55593268;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;27223.28226;3.806857529
64.17;2500.051342;283.9856861;20.11825488;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;27966.20741;3.379363797
64.18;6250.128356;339.5164443;18.57060167;0.046771216;0.491878661;0.238823774;0.034941158;0.057666667;0.082706535;0.140373201;0.589190343;28789.09109;2.895584171
65.01;0.000700014;0.018542598;75.04011471;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;359.0286011;30.21339052
65.02;0.00350007;0.074280834;74.11873281;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;750.9723264;35.73449363
65.03;0.007000139;0.133211792;73.48803218;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;1064.842845;37.00590335
65.04;0.035000697;0.490693817;71.14802951;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;2426.06748;35.84088195
65.05;0.070001394;0.836336401;69.62227295;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;3402.754479;33.66773485
65.06;0.100001991;1.091971462;68.68423591;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;4018.096899;32.27788366
65.07;0.175003484;1.640936405;66.9796117;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;5146.395428;29.86297776
65.08;0.500009955;3.388218467;62.9549052;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;7782.569374;25.06333381
65.09;1.000019909;5.310874814;59.70811378;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;9833.885523;22.01713535
65.1;5.000099547;13.74133413;50.85549125;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;15051.89592;16.00462682
65.11;10.00019909;19.87770082;46.85796172;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;17275.16289;13.93053319
65.12;25.00049774;31.22148285;41.85634738;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;20009.71463;11.62455587
65.13;35.00069683;36.47706304;40.16787136;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;20934.65901;10.88913337
65.14;175.0034842;71.39619474;33.59128697;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;24667.12469;8.048664859
65.15;350.0069683;92.05259905;31.5504674;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;25919.54315;7.10671535
65.16;1750.034842;154.198217;28.33655527;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;28106.06954;5.39456816
65.17;3500.069683;186.9926771;27.45421498;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;28788.52522;4.817141973
65.18;8750.174208;235.4421886;26.60996284;0.05;0.56;0.32;0;0.054666667;0.083123444;0.137790111;0.603261319;29503.10886;4.167236612
70.01;4.54008E-05;0.000317506;88.07581098;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;117.7692954;9.83025436
70.02;0.000227004;0.001583767;86.25742304;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;198.3097702;14.7612977
70.03;0.000454008;0.003141515;85.26678989;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;258.3684752;17.55485999
70.04;0.000681012;0.004671741;84.61988466;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;304.7423393;19.35986968
70.05;0.00227004;0.014835772;82.36841265;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;516.7591993;25.0349107
70.06;0.003405059;0.021688704;81.4878079;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;623.5302584;26.81283272
70.07;0.004540079;0.028301113;80.8225189;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;713.8951849;27.93907529
70.08;0.006810119;0.040973701;79.82540214;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;865.6864605;29.25022188
70.09;0.011350198;0.064725456;78.46617336;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;1105.540523;30.30588451
70.1;0.034050594;0.166735952;75.13286762;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;1862.021563;29.92706413
70.11;0.068101188;0.29447654;72.73078064;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;2556.966632;28.04889839
70.12;0.075667987;0.320423185;72.34516133;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;2679.957384;27.68578416
70.13;0.170252971;0.602566771;69.19830995;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;3795.491116;24.50917311
70.14;0.378339935;1.086240797;65.80214839;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;5202.38116;21.18318722
70.15;0.75667987;1.763721484;62.63694632;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;6671.373535;18.4719106
70.16;3.783399351;4.932783865;54.69411681;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;10812.72853;13.37109276
70.17;7.566798703;7.370326267;51.12357365;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;12793.6501;11.69342929
70.18;18.91699676;12.07405221;46.39165175;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;15452.72855;9.873573595
70.19;26.48379546;14.32383186;44.67398964;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;16416.72847;9.302253532
70.2;132.4189773;30.12915914;36.84769409;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;20724.34665;7.128813658
70.21;264.8379546;40.0454924;33.77158006;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;22357.69979;6.416514975
70.22;1324.189773;71.86215407;27.53304364;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;25531.67767;5.124906916
70.23;2648.379546;89.686805;25.2648945;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;26634.06755;4.688082641
70.24;6620.948865;117.1796559;22.64988775;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;27867.46541;4.193957892
70.25;9080.158444;127.6795696;21.84544261;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;28238.31793;4.042361492
70.26;45400.79222;188.7745752;18.44348346;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;29757.43612;3.389282597
70.27;90801.58444;218.5736035;17.29563121;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;30249.87784;3.15847169
70.28;454007.9222;293.8885224;15.21899516;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;31108.76376;2.710747956
70.29;908015.8444;328.200491;14.53298269;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;31381.46005;2.548854324
70.3;2270039.611;374.507452;13.77928395;0.0413;0.5009;0.299;0;0.043033333;0.096533333;0.139566667;0.6917;31673.04805;2.357925441
71.01;2.64838E-05;0.000138954;89.20235406;0.0413;0.5009;0.299;0;0.038966667;0.096833333;0.133233333;0.7271;86.14287411;12.41960309
71.02;0.000132419;0.00072248;87.88988552;0.0413;0.5009;0.299;0;0.038966667;0.096833333;0.133233333;0.7271;143.3112676;16.99924866
71.03;0.000264838;0.001464598;87.10379255;0.0413;0.5009;0.299;0;0.038966667;0.096833333;0.133233333;0.7271;186.1080152;19.47886266
71.04;0.000605344;0.00337138;85.93994417;0.0413;0.5009;0.299;0;0.038966667;0.096833333;0.133233333;0.7271;262.1585024;22.77665959
71.05;0.00132419;0.007324436;84.56593527;0.0413;0.5009;0.299;0;0.038966667;0.096833333;0.133233333;0.7271;372.5496005;26.04311088
71.06;0.00264838;0.01435167;83.08915006;0.0413;0.5009;0.299;0;0.038966667;0.096833333;0.133233333;0.7271;517.2997183;28.74407716
71.07;0.003026719;0.016307966;82.77358355;0.0413;0.5009;0.299;0;0.038966667;0.096833333;0.133233333;0.7271;551.8332296;29.21121258
